"China's soft power plays aren't new to Australia, but have they shifted up a gear?",https://www.abc.net.au/news/2016-10-18/chinese-soft-power-play-targets-australian-university-students/7922390
Ernest Wong: Labor's go-to man for access to Chinese community,https://www.abc.net.au/7.30/ernest-wong:-labors-go-to-man-for-access-to/7859782
Scott Morrison knocks back sale of S. Kidman & Co due to 'national interest',https://www.abc.net.au/news/2016-04-29/sale-of-s.-kidman-&-co-contrary-to-national-interest:-morrison/7370926
"Malcolm Brennan, King & Wood Mallesons",https://www.abc.net.au/news/rural/2016-04-25/malcolm-brennan-kidman-analysis/7355660
S. Kidman and Co enters deal for a foreign takeover of the majority of the iconic Australian cattle company,https://www.abc.net.au/news/rural/2016-04-19/kidman-enters-deal-with-dakang-australian-rural-capital/7129298
Andrew McBain says his company sees a strong future in West Australian dairy,https://www.abc.net.au/news/rural/2015-12-10/andrew-mcbain-carbon-conscious-on-green-lake-china-milk-deal/7018100
Country Hour for Monday 27th July 2015,https://www.abc.net.au/news/rural/programs/vic-country-hour/2015-07-27/vic-country-hour-podcast-27-july-2015/6651134
NFF brands worker union push to tighten China-Australia trade deal labour provisions as 'scaremongering',https://www.abc.net.au/news/rural/rural-news/2015-07-27/nff-discusses-chafta-labour-issues/6649978
Chinese fashion moves to sportswear leaving superfine wool on the shelf,https://www.abc.net.au/news/rural/2015-03-10/chinese-fashion-changes-fine-wool-buying/6290994
Jailed Chinese artist refuses to be silenced,https://www.abc.net.au/lateline/jailed-chinese-artist-refuses-to-be-silenced/5876524
Guo Jian: Artist detained over model of Tiananmen Square made from rotting meat remains defiant,https://www.abc.net.au/news/2014-11-07/artist-detained-over-rotting-meat-sculpture-remains-defiant/5876480
Black-skinned chicken breeders are developing genetics to entice Australian consumers,https://www.abc.net.au/news/rural/2019-03-30/black-skin-chickens-enticing-australian-consumers/10895580
Australia appoints top diplomat to China as Scott Morrison plans $44m to 'turbo charge' Beijing ties ,https://www.abc.net.au/news/2019-03-29/australias-new-ambassador-to-china-graham-fletcher-relations/10952040
Bill Shorten takes to Chinese social media platform WeChat to limit 'Asians with PhDs' damage,https://www.abc.net.au/news/2019-03-28/shorten-takes-to-chinese-social-media-platfrom-wechat/10946496
"NSW Labor leader Michael Daley steps down, says he still wants top job",https://www.abc.net.au/news/2019-03-25/nsw-election-michael-daley-steps-down-as-labor-leader/10937192
NSW Labor to hold leadership ballot after bruising NSW election result,https://www.abc.net.au/news/2019-03-25/nsw-labor-to-hold-leadership-ballot/10936336
"Sydney news: NSW election counting resumes, Niall Blair steps down",https://www.abc.net.au/news/2019-03-25/sydney-news-morning-briefing-monday-march-25/10934676
NSW election flop means Michael Daley will be challenged for Labor leadership,https://www.abc.net.au/news/2019-03-24/nsw-election-flip-means-michael-daley-to-face-leadership-spill/10934330
"NSW election delivers Liberal win, Gladys Berejiklian becomes first elected female Premier",https://www.abc.net.au/news/2019-03-23/nsw-election-results-see-coalition-return/10929808
Liberal preselection battle begins to replace Julia Banks in Melbourne electorate of Chisholm,https://www.abc.net.au/news/2018-10-08/liberal-preselection-field-to-replace-julia-banks/10350300
Sweet history of moon cakes steeped in legend and festival tradition,https://www.abc.net.au/life/festival-moon-cake-steeped-in-legend-and-tradition/10182322
Dealing with racism in gay online dating,https://www.abc.net.au/life/racism-in-gay-online-dating/10102434
National Portrait Gallery's 20th anniversary exhibition presents Australia's hidden histories,https://www.abc.net.au/news/2018-08-08/national-portrait-gallery-so-fine-female-artists-history/10082866
"New blockchain technology applications could trace animal welfare, stop counterfeiting",https://www.abc.net.au/news/2018-07-30/how-blockchain-technology-will-help-use-trace-food/10034620
Gold rush Aussie Rules match between Chinese teams an 'exceptional moment in Australia's history' ,https://www.abc.net.au/news/2018-06-23/chinas-forgotten-connection-to-australian-rules-football/9887128
Australia's foreign real estate investment boom looks to be over. Here are five things we learned,https://www.abc.net.au/news/2018-05-31/what-we-learned-from-the-foreign-real-estate-investment-boom/9819302
No US embassy concerns about Andrew Hastie's use of secret briefing,https://www.abc.net.au/news/2018-05-24/andrew-hastie-china-fallout-secret-us-briefing/9795560
